file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m25j15d15p05_4.csv.out,2,1,0.2949998378753662,0.0,0.039999961853027344,2,1,3.57099986076355,0.0,1.4660000801086426
m25j15d15p05_5.csv.out,1,1,0.2089998722076416,0.0,0.04499983787536621,1,1,3.0199999809265137,0.0,1.2769999504089355
m25j15d15p05_6.csv.out,1,1,0.1979999542236328,0.0,0.03900003433227539,1,1,2.815000057220459,0.0,1.0869998931884766
m25j15d15p05_7.csv.out,4,1,1.6100001335144043,0.0,0.040000200271606445,4,1,2.2780001163482666,0.0,1.2920000553131104
m25j15d15p05_8.csv.out,2,1,0.7709999084472656,0.0,0.039999961853027344,2,1,2.690000057220459,0.0,1.003999948501587
m25j15d15p05_9.csv.out,4,1,0.4459998607635498,0.0,0.03900003433227539,4,1,2.8310000896453857,0.0,1.3659999370574951
m25j15d15p10_0.csv.out,10,1,3.634000062942505,0.0,0.039999961853027344,10,1,21.247999906539917,0.0,6.957000017166138
m25j15d15p10_1.csv.out,8,1,0.9939999580383301,0.0,0.039999961853027344,8,1,12.425999879837036,0.0,5.395999908447266
m25j15d15p10_2.csv.out,6,1,0.46399998664855957,0.0,0.039999961853027344,6,1,10.208999872207642,0.0,4.418999910354614
m25j15d15p10_3.csv.out,6,1,0.35500001907348633,0.0,0.03800010681152344,6,1,14.6010000705719,0.0,4.4049999713897705
m25j15d15p10_4.csv.out,8,1,13.756999969482422,0.0,0.039999961853027344,8,1,8.177000045776367,0.0,4.057999849319458
m25j15d15p10_5.csv.out,7,1,0.18499994277954102,0.0,0.037999868392944336,7,1,17.3030002117157,0.0,5.81000018119812
m25j15d15p10_6.csv.out,6,1,0.34399986267089844,0.0,0.039999961853027344,6,1,17.344000101089478,0.0,5.216000080108643
m25j15d15p10_7.csv.out,5,1,0.3710000514984131,0.0,0.04699993133544922,5,1,11.764999866485596,0.0,5.083999872207642
m25j15d15p10_8.csv.out,6,1,0.8829998970031738,0.0,0.03900003433227539,6,1,9.191999912261963,0.0,4.196000099182129
m25j15d15p10_9.csv.out,7,1,0.309999942779541,0.0,0.03899979591369629,7,1,10.193000078201294,0.0,4.516000032424927
m25j15d15p20_0.csv.out,9,1,0.25999999046325684,0.0,0.03900003433227539,9,1,44.68600010871887,0.0,12.020999908447266
m25j15d15p20_1.csv.out,7,1,0.29399991035461426,0.0,0.039999961853027344,7,1,42.615999937057495,0.0,11.799999952316284
m25j15d15p20_2.csv.out,6,1,0.23799991607666016,0.0,0.039999961853027344,6,1,100.51500010490417,0.0,14.00600004196167
m25j15d15p20_3.csv.out,8,1,0.3119997978210449,0.0,0.04900002479553223,8,1,33.19599986076355,0.0,16.096999883651733
m25j15d15p20_4.csv.out,8,1,0.30699992179870605,0.0,0.037999868392944336,8,1,165.98300004005432,0.0,13.976999998092651
m25j15d15p20_5.csv.out,8,1,0.6210000514984131,0.0,0.039999961853027344,8,1,50.92700004577637,0.0,12.859999895095825
m25j15d15p20_6.csv.out,8,1,1.694000005722046,0.0,0.0410001277923584,8,1,32.46300005912781,0.0,7.825999975204468
m25j15d15p20_7.csv.out,7,1,0.4399998188018799,0.0,0.037999868392944336,7,1,27.26099991798401,0.0,11.335000038146973
m25j15d15p20_8.csv.out,11,1,0.5789999961853027,0.0,0.03900003433227539,11,1,33.98399996757507,0.0,15.398000001907349
m25j15d15p20_9.csv.out,9,1,0.14099979400634766,0.0,0.042999982833862305,9,1,75.51099991798401,0.0,14.111000061035156
m25j15d15p40_0.csv.out,9,1,0.570000171661377,0.0,0.04900002479553223,9,1,229.37000012397766,0.0,56.44200015068054
m25j15d15p40_1.csv.out,9,1,0.6019999980926514,0.0,0.125,9,1,254.10300016403198,0.0,46.996999979019165
m25j15d15p40_2.csv.out,7,1,7.121999979019165,0.0,0.0840001106262207,7,1,121.58699989318848,0.0,36.0939998626709
m25j15d15p40_3.csv.out,9,1,0.31799983978271484,0.0,0.048999786376953125,9,1,237.56900000572205,0.0,45.801000118255615
m25j15d15p40_4.csv.out,9,1,0.6809999942779541,0.0,0.046000003814697266,9,1,183.57100009918213,0.0,40.443000078201294
m25j15d15p40_5.csv.out,10,1,3.116999864578247,0.0,0.04900002479553223,10,1,358.6870000362396,0.0,52.861000061035156
m25j15d15p40_6.csv.out,8,1,1.7899999618530273,0.0,0.16300010681152344,8,1,340.42700004577637,0.0,53.98900008201599
m25j15d15p40_7.csv.out,10,1,0.7919998168945312,0.0,0.12000012397766113,10,1,123.05299997329712,0.0,63.80799984931946
m25j15d15p40_8.csv.out,11,1,0.4089999198913574,0.0,0.1099998950958252,11,1,117.26200008392334,0.0,45.76300001144409
m25j15d15p40_9.csv.out,9,1,0.28999996185302734,0.0,0.08999991416931152,9,1,94.34700012207031,0.0,35.973999977111816
